Route_Distance_km,Weight_kg,Transport_Mode,Fuel_Type,Fuel_Consumption_L,CO2_Emissions,Region,Delivery_Time_days,Cost_USD,High_Emission_Flag,Fuel_Efficiency,Cost_Efficiency
384.84,2500.5,3,0,430.0,991.75,1,5.0,521.14,0,2.5770449387526004,0.0005415609529529334
185.82,1764.61,1,0,273.06,1396.8,1,9.3,713.59,1,7.51695148439611,0.002176243883819607
712.04,749.57,2,0,368.92,882.75,2,2.9,838.46,0,1.239747749568174,0.0015709622920438442
585.18,1279.46,1,2,221.78,1217.48,4,4.1,1232.53,1,2.0805221969219354,0.0016461951251026984
425.04,3110.67,3,2,453.83,1556.68,4,1.5,1265.48,1,3.66243168496067,0.0009571313516525665
494.89,1295.15,1,3,275.99,1721.93,4,5.3,580.25,1,3.479419598710429,0.0009052872438956676
240.98,1872.76,3,0,300.33,1195.2,3,5.4,281.26,0,4.959747491088576,0.0006232249732322763
368.38,2167.63,0,0,347.71500000000003,859.77,1,4.6,1246.16,0,2.333921430752988,0.001560603621233522
332.93,965.9,2,2,253.73,1318.08,1,0.6,1302.73,1,3.9590303079016516,0.004051065988913225
696.35,2366.53,1,0,166.08,632.23,1,5.0,819.52,0,0.9079198548442615,0.0004973017214241064
685.57,2587.71,3,2,242.44,1383.33,2,5.0,505.39,1,2.0177807952830373,0.00028487821229974215
489.02,2010.26,1,0,191.16,1215.03,2,5.0,803.66,1,2.4846222550279693,0.0008175108033278798
808.65,2855.82,3,0,347.71500000000003,740.1,3,3.8,701.48,0,0.9152290741949043,0.0003037553051242987
519.6,2003.38,2,0,347.71500000000003,1273.65,2,6.5,627.11,1,2.451212423956651,0.0006024364628185368
602.62,2287.58,1,1,394.44,1328.66,2,5.3,1205.04,1,2.2048056452688987,0.0008741412828751012
366.38,2944.51,3,3,271.16,753.07,1,10.4,638.87,0,2.0554341924931987,0.0005921990456051678
656.92,1914.19,1,3,228.08,1228.51,2,7.4,439.22,1,1.8701059205062123,0.0003492887357944359
687.66,473.75,1,2,447.59,565.12,2,4.3,853.1,0,0.8218014597068107,0.002618646985755182
340.16,2127.57,3,3,418.46,1678.65,1,8.4,1418.83,1,4.934883439120313,0.0019604838180914182
305.06,1176.5,3,3,326.8,724.98,4,5.9,970.07,0,2.3765160172911557,0.0027028744722509108
581.96,3291.82,2,1,345.4,1205.88,1,5.0,969.21,1,2.072101139732952,0.000505927948810861
568.55,1010.06,0,0,206.98,970.16,0,6.3,375.92,0,1.7063758384244863,0.0006546054178796573
732.38,87.76,3,2,346.98,930.63,3,5.7,782.37,0,1.2706927923933915,0.012172480807230272
303.5,1347.03,1,0,397.56,574.01,3,3.2,614.54,0,1.891301420385456,0.0015031910889415695
627.08,2259.57,3,0,384.47,1195.2,0,5.0,967.14,0,1.9059768784528788,0.0006825596262534282
544.76,2442.43,1,2,442.4,1617.61,2,6.3,825.6,1,2.969399314020866,0.0006205008023027237
405.58,1168.15,3,3,347.71500000000003,1258.25,3,3.3,695.83,1,3.102347179290222,0.0014686827863686818
815.49,1982.18,2,3,534.7,661.29,2,7.4,598.15,0,0.810911221340406,0.00037003974873522905
494.72,3048.93,2,0,368.2,1103.05,1,7.0,574.8,0,2.2296450066776154,0.00038107445570254353
364.0,2546.86,1,3,316.34,937.56,3,5.6,744.86,0,2.575714214952906,0.0008034672817887941
501.02,2520.36,1,2,497.27,1836.81,1,8.7,1037.31,1,3.6661409990391403,0.0008214685169361623
624.44,812.75,2,1,231.5,1473.89,1,5.1,518.51,1,2.3603388258225158,0.001021667182461931
333.81,3250.73,1,0,510.72,1416.01,4,4.4,951.01,1,4.241963864414971,0.0008764049899265257
692.82,926.3,1,0,95.59,1001.34,2,5.0,727.63,0,1.4453104493907443,0.0011338053876563752
566.18,1617.88,2,0,342.39,1474.71,2,6.3,803.66,1,2.6046663145171802,0.0008773472569552168
714.03,1603.3,3,3,347.71500000000003,1553.78,2,4.7,360.18,1,2.1760710029540635,0.00031462146002725116
779.14,2090.51,3,0,443.78,1661.17,1,4.2,1057.93,1,2.1320558290928995,0.0006495149957421313
339.54,2200.16,1,3,319.03,1465.44,1,6.6,803.66,1,4.315956755729612,0.0010757891107215877
369.73,1108.76,1,3,358.36,1283.87,4,0.6,297.7,1,3.4724527770953726,0.0007262005843779718
240.63,1971.99,2,1,525.83,1195.2,0,6.2,1172.03,0,4.966961519055749,0.0024699277466343995
737.48,1880.05,0,2,220.35,976.75,2,6.4,1031.0,0,1.3244426787920665,0.0007435993796218634
408.13,1384.0,3,1,347.31,1164.32,3,3.1,613.2,0,2.852816434645421,0.0010855942562594885
474.84,1950.4,2,3,388.7,1207.82,1,5.1,798.4,1,2.543635697421538,0.0008620839183835819
431.36,2249.32,1,2,389.89,1379.37,2,4.4,656.24,1,3.197723405097287,0.0006763501383348721
299.93,3114.76,3,0,402.27,1634.59,4,5.2,1183.41,1,5.449904796122269,0.001266749491060271
525.12,2984.0,1,1,406.46,1460.39,0,5.0,770.45,1,2.781059514376533,0.0004916851381212974
622.34,1990.33,1,0,229.49,730.32,3,5.0,708.74,0,1.1735064245668538,0.0005721819317141689
569.29,2493.6,1,1,260.31,1049.8,4,6.3,322.09,0,1.8440513298309944,0.00022689080550467562
509.4,1048.27,3,0,334.82,1195.2,2,4.9,1089.64,0,2.3462897065903086,0.00204056737986784
828.4,1524.95,3,0,507.65,1509.42,0,5.4,803.66,1,1.8220907554069201,0.0006361750879560688
602.76,2663.79,1,0,374.4,1506.92,0,3.8,1361.17,1,2.5000331392256765,0.0008477503159436902
611.54,2544.18,2,2,435.15,1373.38,3,8.9,1413.48,1,2.245772929885651,0.0009084833339923453
319.26,524.97,3,3,174.95,1248.59,2,4.9,719.31,1,3.910887555256294,0.004291776553127636
627.75,760.83,0,0,341.23,899.75,3,0.9,609.46,0,1.4332934857300919,0.0012760593003831825
834.51,2871.02,2,1,441.17,1422.3,2,2.0,615.32,1,1.7043534325010674,0.0002568226176974905
406.11,1749.55,1,0,402.74,1016.39,1,2.3,689.92,0,2.502745499920083,0.0009710211569999978
847.19,2588.5,0,2,443.84,1606.16,3,5.8,607.76,1,1.8958674925829213,0.0002771424955219439
828.53,721.7,3,3,249.42,842.47,2,4.5,746.58,0,1.0168249669073546,0.0012485657226898176
654.34,1809.51,0,2,208.28,1062.01,2,3.3,1202.34,0,1.6230247024020432,0.0010154600413780762
302.85,2408.63,1,0,352.68,1195.2,0,4.8,881.71,0,3.9465080420502545,0.0012087266488604383
435.54,2953.52,3,1,486.34,1356.62,3,4.8,1217.52,1,3.1147999468521843,0.0009464728077840974
706.49,1427.39,3,2,568.01,934.73,3,2.9,631.27,0,1.3230618788226036,0.0006259886830237649
471.18,3654.33,1,3,369.98,1195.2,2,7.2,803.66,0,2.5366101588223153,0.00046674292330234004
466.58,2833.38,1,3,264.14,1226.36,3,10.4,644.71,1,2.628402361258469,0.00048767833629217587
473.14,403.57,1,0,282.09,959.67,0,1.0,520.77,0,2.0283002487995043,0.002727328290932365
1005.39,2960.43,1,0,586.03,636.42,3,5.2,225.16,0,0.6330080801180827,7.56487719355352e-05
298.05,1739.51,1,1,249.79,1612.18,1,4.5,656.88,1,5.409092252672631,0.0012669806530635269
424.96,2181.63,1,1,338.73,1363.24,2,6.5,427.94,1,3.2079253763195275,0.0004615871732089921
769.08,875.85,3,3,397.94,1272.35,3,2.7,471.77,1,1.654379236823487,0.000700372473085669
546.41,2346.37,3,0,347.71500000000003,1273.93,0,4.8,678.11,1,2.331454359703257,0.0005289139392457093
724.21,765.51,1,2,615.15,1334.06,0,6.8,1038.97,1,1.8420899760830425,0.0018740778250258571
349.57,1561.44,3,0,463.59,1431.63,3,4.0,655.69,1,4.095402806436399,0.0012012657782849365
433.04,1223.9,1,1,163.64,1664.6,3,8.0,413.12,1,3.843986609920871,0.0007794751454376342
605.94,5.38,1,1,351.5,1618.78,0,4.3,136.23,1,2.6715185881189787,0.04178889206953731
598.19,1901.01,2,3,342.45,1249.41,2,9.1,658.3,1,2.0886507282192825,0.0005788956751940521
550.1,2847.95,1,0,347.71500000000003,1447.63,4,6.5,637.97,1,2.631576029238756,0.00040721732955383065
726.75,1430.42,1,2,240.11,991.29,3,4.6,837.12,0,1.3640041091984298,0.0008052655199491612
196.96,2208.35,1,2,188.33,2021.81,0,5.0,627.42,1,10.26507868272346,0.0014424886917585708
724.82,1992.57,0,0,447.16,1355.46,1,2.7,906.15,1,1.8700642660237816,0.0006274170827630952
347.46,1569.56,1,2,381.29,927.94,0,6.2,477.05,0,2.6706382699983235,0.0008747443833739545
358.32,2014.41,3,3,302.19,1031.37,4,4.4,808.25,0,2.878348881492831,0.001119764758440778
432.84,2236.5,1,0,405.3,1194.6,4,5.0,1278.04,0,2.7599112198523423,0.0013202256180366325
340.34,3362.01,0,1,322.9,996.92,2,8.9,940.85,0,2.929188372533691,0.0008222585420292828
376.73,2572.7,1,3,607.8,1151.32,4,9.0,643.08,0,3.0560878333000336,0.0006635072168686442
517.32,3404.38,3,1,347.71500000000003,1598.17,2,4.5,877.91,1,3.0893256961005626,0.0004984856911919314
484.85,778.27,0,0,495.08,2059.48,3,4.5,819.96,1,4.247664138441494,0.002172976235847791
544.65,2067.33,1,3,380.84,1444.64,4,1.2,750.8,1,2.652418935969542,0.0006668020848566605
813.1,2058.14,0,2,703.17,1523.7,4,5.0,739.55,1,1.873939221818482,0.0004419250981731217
837.43,2605.43,3,1,471.3,1478.9,3,3.8,927.52,1,1.7659983310127616,0.0004251041635883702
518.57,2239.72,3,0,347.71500000000003,1278.93,2,3.6,1014.33,1,2.4662629449011138,0.0008733295469582501
659.99,2048.07,2,0,240.98,1195.2,3,8.6,677.45,0,1.810936501902506,0.0005011815740084426
648.16,1672.55,3,0,238.72,1218.48,4,2.4,778.05,1,1.8799061669972514,0.0007177053300966536
556.24,1043.76,0,1,528.05,1115.02,2,3.7,803.66,0,2.0045663381891567,0.0013842339201764456
252.61,1616.93,1,1,396.95,418.16,3,6.5,512.85,0,1.6553579963042637,0.001255592179788418
592.43,2655.94,0,3,347.71500000000003,1376.57,2,7.3,446.19,1,2.3235993733673284,0.00028357277316114497
645.02,3879.26,2,2,279.29,1359.49,2,7.7,1047.13,1,2.1076710472904554,0.0004184836866134872
502.865,2723.21,2,2,325.48,1480.56,3,5.9,937.77,1,2.944249392098289,0.0006848000647632384
501.05,1491.71,2,3,246.32,1137.83,3,4.0,427.38,0,2.270891083307233,0.0005718060250188335
697.47,606.22,3,0,399.25,1551.46,3,5.0,1169.48,1,2.2244110538888977,0.0027659033901740403
483.57,1169.16,3,1,386.74,611.06,0,3.8,842.76,0,1.2636432933465,0.0014906326029918682
832.29,2037.99,2,3,350.91,749.96,4,2.8,803.66,0,0.9010801415242268,0.0004738006233404634
471.13,2155.29,1,0,421.7,1797.48,2,5.0,1060.42,1,3.8152526093593573,0.0010443148091539667
542.64,347.93,3,3,427.24,1011.9,2,2.5,1122.76,0,1.864772190314533,0.005946798876345329
225.62,2256.63,2,0,447.89,1806.13,4,3.2,1098.15,1,8.005185355678337,0.002156868727220813
542.8,1241.32,1,0,473.68,1053.17,0,5.3,1049.12,0,1.9402542015428486,0.001557046471129465
502.865,1971.34,2,0,388.03,1290.96,2,3.3,578.05,1,2.5672098362938396,0.0005831126486771769
594.65,1815.68,1,0,244.4,1471.72,0,0.5,266.7,1,2.474934793997565,0.00024701440624095005
211.99,3272.47,3,1,551.57,1660.94,2,7.1,871.5,1,7.83499184702147,0.001256250775000509
462.94,579.19,3,1,482.21,524.79,0,5.1,663.59,0,1.133602602203253,0.0024748795694871043
144.26,2732.31,1,2,384.97,619.51,2,5.3,823.54,0,4.294398704117655,0.0020893384593479477
536.93,1579.17,1,0,347.71500000000003,922.48,2,6.9,396.52,0,1.718063775202284,0.0004676474197500054
229.66,2621.93,1,0,429.26,1267.29,3,5.5,326.98,1,5.51811349307178,0.0005430186381559776
406.79,2634.54,2,3,83.77,722.65,0,4.2,586.12,0,1.7764693877315227,0.000546904473618308
254.09,1805.55,1,0,368.02,1026.08,3,6.4,801.79,0,4.038254002981069,0.0017476865443380536
530.75,1196.83,2,1,558.91,1675.09,2,4.7,1169.19,1,3.1560809579636184,0.0018406135828559326
669.92,3154.91,2,2,220.46,2018.26,3,5.2,803.66,1,3.012688037188201,0.0003802440568512514
493.0,2282.0,1,1,480.23,1590.08,3,5.0,729.7,1,3.2253143362005208,0.0006486072321826464
181.11,498.76,1,1,67.95,1399.48,0,5.8,860.62,1,7.72723716375478,0.009527465560393156
780.56,2366.22,1,0,484.36,1144.67,2,4.2,881.6,0,1.4664727699795947,0.0004773205899209302
716.61,1562.66,1,1,342.84,1360.07,3,3.1,1257.24,1,1.8979221348024429,0.0011227183739391108
546.84,2357.5,2,0,347.71500000000003,1156.59,2,9.3,871.82,0,2.1150427526325295,0.0006762617930961269
646.98,2366.24,1,2,296.25,1113.31,4,7.3,1318.15,0,1.7207795956477852,0.0008610238606876033
439.36,2608.68,3,0,335.31,1173.2,0,5.7,1088.33,0,2.670247572144766,0.0009495531451134508
887.79,2801.31,2,0,489.51,1829.83,2,1.1,772.59,1,2.061106770057032,0.00031065450938376395
879.98,874.55,1,1,399.77,1485.55,0,3.8,804.3,1,1.6881633481651475,0.0010451066781753434
546.14,661.68,1,1,371.75,1198.61,4,3.5,930.17,1,2.194693628104632,0.0025740106213862812
235.38,2061.73,3,2,381.71,1618.69,0,3.7,1250.26,1,6.876922131152939,0.0025763151536390707
476.39,1368.53,0,0,469.48,1137.44,1,4.0,672.14,0,2.3876235355984905,0.0010309622965458346
762.98,2149.13,1,2,455.34,907.67,3,5.7,1231.5,0,1.1896379827827992,0.0007510322314096811
784.1,3387.95,3,0,340.03,1512.54,0,6.4,826.03,1,1.9290141317559732,0.00031094771824297476
517.23,3042.62,0,2,347.09,1093.67,0,3.2,1001.2,0,2.114475144239987,0.0006361937799104862
833.8,786.69,3,2,167.32,757.31,1,2.2,565.65,0,0.9082633616183334,0.0008623474252067876
472.35,1847.28,1,2,410.51,1367.62,3,5.3,481.69,1,2.8953529608266546,0.0005520405531638646
684.81,1770.04,3,1,323.6,1368.5,3,5.2,803.66,1,1.9983644806827519,0.0006630086258375658
308.98,2990.12,1,2,339.95,597.7,1,4.7,894.78,0,1.9344293503000407,0.0009684947738588873
502.865,1829.23,2,0,330.78,1113.43,1,8.3,460.58,0,2.214172745882638,0.0005007089459671063
299.56,2306.75,1,2,377.81,592.63,4,4.5,1120.49,0,1.9783348251323667,0.0016215249436882773
744.21,2796.47,1,0,199.21,1479.68,1,4.8,618.13,1,1.9882559762935734,0.0002970121092043682
683.83,2155.87,1,2,347.71500000000003,1003.65,3,4.6,851.3,0,1.4676893165305804,0.0005774467144350835
737.89,907.34,1,2,261.67,1569.22,0,6.5,1029.8,1,2.1266313118943025,0.0015381234931927247
534.67,3558.67,3,0,357.29,1871.27,3,6.0,1013.93,1,3.4998596611019948,0.0005328861576785012
330.73,1577.36,1,0,444.24,758.39,1,7.3,420.51,0,2.293078877238869,0.0008060684329406357
467.39,406.11,3,0,378.06,1675.52,4,5.1,323.19,1,3.5848434158873017,0.001702686978257041
391.32,2545.09,3,2,237.3,1469.39,2,0.7,782.64,1,3.754957483518413,0.0007858268273341683
597.87,2366.15,3,0,97.45,191.36,3,4.8,444.92,0,0.3200695749900552,0.0003145088667788596
583.8,1698.96,1,2,249.26,2021.64,2,5.8,664.97,1,3.4628981935097953,0.0006704321123180318
437.95,1982.18,1,2,453.18,1530.37,2,1.9,388.37,1,3.494394257463312,0.0004473815342325721
453.81,1513.7,3,2,466.14,877.39,4,5.0,966.14,0,1.9333861762987556,0.0014064561309038996
466.58,2337.24,3,0,434.42,1078.26,4,7.7,522.54,0,2.3109862765016445,0.00047917054287814755
412.51,1933.03,1,0,321.35,676.94,1,6.8,596.85,0,1.6410268444152425,0.0007485005484432445
839.29,3005.72,0,2,369.6,1195.2,3,5.7,803.66,0,1.4240607963390393,0.00031857506714455503
502.865,1710.95,3,0,469.32,1417.78,4,5.9,879.54,1,2.8194047543693683,0.0010222729467387931
524.64,3612.22,2,2,284.79,890.29,4,5.2,752.75,0,1.6969540695152092,0.00039720542550595667
668.13,946.29,2,3,406.46,1362.01,0,3.3,641.37,1,2.0385403733024954,0.0010144331170284658
505.64,2258.38,1,0,262.79,1624.73,0,3.6,839.22,1,3.213214871979771,0.0007349154600625975
290.62,1340.85,1,0,254.48,961.05,4,1.3,1006.49,0,3.3068954887173807,0.002582877264849281
435.46,920.34,3,2,419.25,1568.77,1,3.7,516.17,1,3.6025581315721737,0.0012879416668343695
912.3,1542.6,0,0,189.19,1039.95,0,4.4,850.23,0,1.139921066097544,0.0006041508945956456
494.89,3162.62,0,2,347.71500000000003,1309.45,3,6.7,1053.96,1,2.64594146889326,0.0006733927517745796
276.08,1982.18,3,0,511.51,785.47,4,6.4,911.35,0,2.845081032849862,0.0016653562903236356
378.44,1827.51,3,1,360.84,1360.29,3,3.2,558.19,1,3.5944666632896456,0.0008070961133659627
384.7,527.94,1,0,235.27,1356.75,4,5.2,599.05,1,3.5267740180199114,0.0029495537725711244
549.3,1340.31,3,3,375.02,1840.36,2,6.7,1340.99,1,3.3503731412639155,0.0018214224381977908
178.47,102.67,0,2,79.31,1355.98,0,5.6,803.66,1,7.59780312669899,0.043859488965264246
590.47,902.61,1,3,444.69,992.07,1,8.1,1153.71,0,1.6801361342636183,0.0021647047937764195
579.16,2238.53,3,0,472.59,1807.37,2,5.1,580.08,1,3.120674716474295,0.00044743135338185593
710.63,2061.98,3,3,337.48,1009.95,1,8.9,1034.83,0,1.4212037006430394,0.00070622164516081
911.5,2169.67,2,2,599.33,1195.2,2,2.9,835.47,0,1.3112451858338434,0.0004224550469356575
302.56,1929.53,3,2,466.03,1359.01,2,4.2,1085.47,1,4.491703976345057,0.0018593227286451863
647.76,1722.86,1,1,309.98,1272.91,4,6.2,519.54,1,1.9650950666127107,0.00046553772050388
185.9,2821.59,0,0,251.26,1281.58,4,3.0,606.33,1,6.8939210923119365,0.0011559412437093148
425.88,3149.07,1,0,346.15,1312.54,4,4.5,1021.0,1,3.0819478941967717,0.0007613006175895099
667.14,2331.89,3,3,506.0,1299.56,1,6.2,640.49,1,1.947956921366476,0.0004117061105398319
699.66,773.84,1,0,266.32,1338.25,2,7.4,807.71,1,1.9127147198251335,0.0014918227963643517
690.57,1808.4,3,2,258.57,1249.0,3,4.3,539.88,1,1.808650798490366,0.000432309752788292
547.85,2166.08,1,0,549.55,1165.54,3,3.9,1148.0,0,2.127480110842747,0.0009673992128025917
207.3,2418.01,0,0,491.83,639.97,4,2.4,673.75,0,3.087168206118273,0.0013441303377992927
502.865,1159.89,1,3,213.9,1272.87,2,6.4,825.2,1,2.5312359672827505,0.0014147868217375037
434.8,1494.74,3,1,414.5,1174.45,2,2.3,720.25,0,2.70112689279837,0.0011082253365969504
859.18,1576.53,0,2,271.21,700.17,4,4.3,560.27,0,0.8149281778564658,0.0004136289905871717
544.94,2482.48,0,3,490.48,812.61,0,3.1,1071.69,0,1.4911916634640205,0.0007921998075931017
823.12,1441.44,1,3,3.18,1444.87,0,5.5,976.63,1,1.7553576421984929,0.0008231336136068003
544.89,2147.77,1,1,561.79,519.54,0,8.7,788.84,0,0.9534768310397176,0.000674050313288727
603.01,960.34,3,0,255.54,1394.89,1,4.4,333.93,1,2.313212014507023,0.0005766415133223867
235.95,1965.74,1,0,325.98,1192.27,2,5.4,622.33,0,5.053061875267562,0.0013417595045135944
464.61,984.54,2,2,347.71500000000003,456.68,0,3.4,1224.94,0,0.9829319002403758,0.0026778910152967005
770.77,2169.03,1,3,497.68,1520.47,0,6.0,1040.19,1,1.972663674343012,0.000622188977252824
587.7,2545.09,1,3,407.61,992.75,4,7.1,1169.34,0,1.6892121543438463,0.0007817753465016328
622.7,2623.48,1,1,354.77,2001.77,2,10.3,726.85,1,3.214661904373504,0.00044492639556380887
686.52,1319.57,3,1,151.37,647.29,4,5.0,967.81,0,0.9428567129456285,0.0010683276725525596
628.54,1514.8,0,1,477.15,1428.49,1,3.8,967.08,1,2.2727113266822907,0.0010157204213658035
502.865,2801.46,1,2,271.43,1456.01,2,6.6,868.63,1,2.89542913315842,0.0006165935671037927
426.0,1174.44,1,0,395.27,1234.88,0,4.0,824.46,1,2.898779274676543,0.0016478935600263728
413.1,2445.24,1,0,383.75,720.82,3,4.6,634.58,0,1.7449043392664165,0.0006282170135091407
635.58,1332.57,3,2,167.61,855.82,3,3.0,653.64,0,1.3465181197250053,0.0007717530718984151
220.29,3609.82,3,1,305.94,803.75,4,2.3,765.3,0,3.6485994076626533,0.0009623906247178147
150.29,2254.82,1,3,326.55,916.49,4,8.7,666.8,0,6.098143183302736,0.001967676180669767
571.56,1422.61,3,1,459.51,1398.65,2,7.6,803.66,1,2.4470746300112918,0.0009883816374230635
502.865,3207.3,1,0,502.0,995.73,4,2.7,922.0,0,1.9801139077065633,0.0005716627939127539
436.19,337.75,0,3,614.78,1091.31,1,4.3,516.85,0,2.501914246041536,0.0035082736218222384
502.865,2224.51,2,3,494.23,1077.1,0,5.0,1050.47,0,2.1419267170726393,0.0009390698179513824
735.86,2365.82,1,0,589.04,1275.45,4,7.1,866.31,1,1.7332780456434915,0.0004976184023786884
602.78,2343.47,1,2,62.47,1963.0,3,0.8,1011.71,1,3.2565778019081955,0.0007162057613450983
598.38,1634.16,1,0,277.13,474.68,0,5.6,697.9,0,0.7932751630523219,0.0007137096239635847
454.7,689.58,0,1,311.82,1088.15,4,4.9,692.85,0,2.3931162878135854,0.0022096811454756895
222.09,564.89,1,0,393.56,1259.42,3,6.7,788.34,1,5.670763849305964,0.006283775667349544
901.22,1747.93,0,1,335.53,1195.2,4,3.8,658.61,0,1.326202244444173,0.00041809354565386755
747.79,2335.76,0,1,347.71500000000003,1924.21,4,5.7,369.32,1,2.5731956488693934,0.00021144380082226862
372.21,2342.65,3,3,452.62,1016.93,4,4.6,225.14,0,2.732140384940212,0.00025820058175882285
313.35,2859.45,3,1,489.98,908.64,2,5.0,728.42,0,2.8997605584885733,0.0008129608948470126
662.51,2544.17,1,0,248.03,807.19,3,6.3,505.33,0,1.218381590943811,0.00029980337435294655
578.09,2607.61,2,0,468.63,1471.05,1,1.8,430.47,1,2.5446729307776828,0.0002855648803966793
535.98,1982.18,1,2,346.61,756.1,2,3.8,1064.01,0,1.4106869396117965,0.0010015071068077805
515.47,1968.55,1,0,265.09,1686.58,0,4.5,710.4,1,3.271926527791597,0.0007000887646752753
338.34,3406.9,3,1,347.71500000000003,1747.64,3,6.5,800.04,1,5.165336490945899,0.0006940631228123731
480.79,1154.75,0,0,347.71500000000003,599.68,1,4.9,310.2,0,1.2472804915393312,0.0005587253759352716
541.54,2481.69,3,3,468.94,1187.5,1,5.0,780.95,0,2.192820434449525,0.000581092349807661
188.68,2936.16,1,3,580.23,1313.56,4,5.0,532.44,1,6.961839783663356,0.0009610922811652681
496.72,2187.22,1,1,257.0,1433.53,3,8.1,642.53,1,2.8859920501290053,0.0005914108592252208
435.72,2734.76,3,0,226.65,1138.7,3,2.0,956.83,0,2.6133755023093843,0.0008029861775822362
369.72,674.7,2,2,347.71500000000003,1610.82,3,7.6,803.66,1,4.356864536490735,0.003221726716146476
528.34,972.33,0,2,82.13,655.67,2,4.8,938.96,0,1.2410000900745715,0.0018277631373457123
341.43,2683.62,0,2,347.71500000000003,1154.02,0,4.7,1046.14,0,3.379960654308038,0.0011417397202667823
202.89,2830.7,1,3,536.62,1353.68,0,7.5,699.1,1,6.671989419291764,0.0012172641034717245
443.78,495.99,0,1,367.09,1184.97,3,2.0,848.91,0,2.6701743505751874,0.003856745693101118
224.08,1592.63,1,3,499.14,312.96,4,4.6,977.69,0,1.3966439933664763,0.002739574941722209
612.16,2141.46,1,1,400.61,1454.04,1,4.7,953.51,1,2.375261330775266,0.0007273615458732619
657.42,917.86,2,2,526.59,1431.56,0,6.5,510.52,1,2.177542481556045,0.00084604488594649
337.95,1931.14,2,0,289.5,1289.6,2,6.5,729.3,1,3.8159489919825718,0.0011174806280930421
359.13,1544.13,1,2,425.99,1598.07,0,2.7,542.48,1,4.4498369824343005,0.000978246235083347
655.67,2852.14,3,1,396.66,358.96,0,5.0,653.35,0,0.5474705179820563,0.00034937332482222147
565.75,2667.8,3,0,424.0,1662.63,4,3.8,797.73,1,2.938806841558872,0.0005285402842069061
385.26,2606.0,2,3,473.5,1556.75,0,5.5,1213.67,1,4.040777551763029,0.00120884963951935
